title,viewCount,publishedAt,duration
【Minecraft】【雑談】絶滅寸前だった村の回復！　シャルクラ＃230【島村シャルロット / ハニスト】,5730,2020-12-22T17:17:02Z,PT2H59M14S
【VTuber】【雑談】おしゃれな女子会　【島村シャルロット / ハニスト】,15060,2020-12-21T16:01:50Z,PT1H51M14S
【VTuber】【雑談】夜中の作業配信。　#シャルのひつじ【島村シャルロット / ハニスト】,5062,2020-12-20T16:30:40Z,PT2H12M21S
【APEX】久々のAPEX！！　#シャルのひつじ【島村シャルロット / ハニスト】,4748,2020-12-20T12:07:32Z,PT3H47M1S
【VTuber】【雑談】フェスお疲れ様でした！！！　#シャルのひつじ【島村シャルロット / ハニスト】,7477,2020-12-20T06:56:28Z,PT1H44M44S
【Minecraft】【雑談】フェス前の最後の雑談！！　シャルクラ＃229【島村シャルロット / ハニスト】,4481,2020-12-17T17:18:40Z,PT3H1M51S
【宇宙人狼】宇宙人になり、生き残ります！！　 #ななしあもあす 【島村シャルロット / ハニスト】,7333,2020-12-16T15:41:29Z,PT2H28M22S
【VTuber】【雑談】にこぷいの豪華なお昼ご飯にゲスト！？　#にこぷいらんいち【島村シャルロット / ハニスト】,13781,2020-12-16T05:38:24Z,PT1H29M21S
【#ななし探索】女の子でわいわい　ネザライト探索！！【柚原いづみ/白宮みみ/龍ヶ崎リン / 島村シャルロット】,6107,2020-12-15T13:57:33Z,PT1H45M22S
【天穂のサクナヒメ】玄米に目覚めた8年目！　#シャルのひつじ【島村シャルロット / ハニスト】,3778,2020-12-15T10:59:26Z,PT3H36M46S
【Minecraft】【雑談】月曜日だけどマイクラしちゃう！！　シャルクラ＃228【島村シャルロット / ハニスト】,4347,2020-12-14T16:08:19Z,PT2H21M14S
【VTuber】【雑談】～清楚な女子会～　#清楚incコラボ【島村シャルロット / ハニスト】,24722,2020-12-13T14:22:57Z,PT1H53M39S
【APEX】わっとちゃんとわいわい遊ぶんだ！！！　#ふまむら【島村シャルロット / ハニスト】,6502,2020-12-13T10:29:28Z,PT4H44M26S
